review_id,hotel_id,hotel_name,area,source_platform,source_rating,source_rating_max,rating_5_scale,review_title,review_text,review_date_raw,stay_date_raw,traveler_type,room_type,reviewer_location,value_rating,rooms_rating,location_rating,cleanliness_rating,service_rating,source_url,collected_at
381,BOD070,The Luvi Hotel,Gümbet,google_travel,5.0,5.0,5.0,,"Ailemle birlikte Bodrum’da Costa Luvi Hotel’de konakladık ve gerçekten baştan sona çok güzel bir deneyim yaşadık. Oteldeki tüm çalışanlar inanılmaz derecede güler yüzlü, ilgili ve yardımseverdi. Resepsiyondan restoran ve bar ekibine kadar herkes bize kendimizi çok rahat ve hoş karşılanmış hissettirdi.
Özellikle personel müdürü Gürkan Bey’e ayrıca teşekkür etmek istiyorum. Kendisi çok ilgili, profesyonel ve samimi bir insandı. Tüm servis personeli de son derece başarılıydı; her zaman güler yüzlü ve yardım etmeye hazırdılar.
Mutfak ekibine ve şefe de ayrıca teşekkür ederim. Ben gluten-free besleniyorum ve bu konuda bana çok yardımcı oldular. Yemek seçenekleri konusunda oldukça dikkatli ve anlayışlı davrandılar. Yemekler gerçekten çok çeşitliydi; her gün farklı yemekler, tatlılar, atıştırmalıklar ve birçok içecek seçeneği vardı. Gün boyu açık bar olması da ayrıca çok güzeldi.
Animasyon ekibine, özellikle İlker’e de ayrıca teşekkür etmek istiyorum. Sürekli oteldeki etkinlikler ve Bodrum’daki aktiviteler hakkında bizi bilgilendirdi. Konserler, köpük partileri, tekne turları ve diğer aktiviteler konusunda çok yardımcı oldu ve her zaman ilgiliydi.
Otel genel olarak çok temiz, huzurlu ve rahattı. Deniz ve plaj da oldukça temizdi. Konum olarak da çok iyi bir yerde bulunuyor. Hem aileler hem çiftler hem de sakin ve keyifli bir tatil yapmak isteyenler için çok uygun bir otel.
Genel olarak Costa Luvi Hotel verdiğiniz ücretin karşılığını fazlasıyla veren bir otel. Ailemle birlikte çok güzel anılar biriktirdik. Kesinlikle tekrar gelmek isterim ve Bodrum’a gelecek arkadaşlarıma da gönül rahatlığıyla tavsiye ederim.
Tüm Costa Luvi ekibine misafirperverlikleri için tekrar çok teşekkür ederiz!",Google üzerinde 2 ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/ChgI0OmIl_qunPTFARoLL2cvMXRzeXh2eWMQAQ,
382,BOD070,The Luvi Hotel,Gümbet,google_travel,5.0,5.0,5.0,,"Dinlenmek, güzel vakit geçirmek için uygun bir tesis. Temizlik ve hizmet gayet uygundu. Yemeklerde çeşitler fena değil ama ana yemekler biraz daha kaliteli olabilir. Tesis yetkilisi Didem hn, personel müdürü Deniz bey ve şef Serpil hn ellerinden geleni yapmaya çalışıyorlar. Çalışanlardan Muhammet çok yardımsever birisi. Bar kısmında Gaffur ve özellikle İbrahim çok ilgili, ellerinden geleni yapan arkadaşlar. Kokteyller ve hizmet gayet güzeldi. Herkesin emeklerine sağlık. Hem sahile sıfır oluşu, hem Bodrum'a yakın oluşu pek çok açıdan tatili daha güzel hale getiriyor. Tavsiye ederim.",Google üzerinde 7 ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/ChgI0OmIl_qunPTFARoLL2cvMXRzeXh2eWMQAQ,
383,BOD070,The Luvi Hotel,Gümbet,google_travel,1.0,5.0,1.0,,Aile oteli ve genelde çift olarak konaklama yapılan bir hotel olmasına rağmen grup olarak 3 lü 4 lü erkek grubu alınmış bugün bilgi verdim ilgili kişilere rahatsız olduğumuzu belirttim. içeride herkes aile veya çift insanlar rahatsız oluyor diye ama kimse dikkate almadı. Bilgilendirme olarak yazıyorum yorumu rahatsız olacaklar ona göre tercih edin. Genel olarak otel temizliği güzel. yemek çeşitleri az snack yok snack olmadığı için yemek arası saatleri uzun kalıyor bence buna bir düzenleme yapılabilir. Çalışanlar elinden geleni yapıyorlar,Google üzerinde 2 ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/ChgI0OmIl_qunPTFARoLL2cvMXRzeXh2eWMQAQ,
384,BOD070,The Luvi Hotel,Gümbet,google_travel,1.0,5.0,1.0,,"“Sıfır puan verebilseydim verirdim. Bu otelin çok fazla sorunu var. İnternette görünen hiçbir şey gerçeği yansıtmıyor. Otele ulaşım çok zor; dar bir yol var ve taksilerin rahatça giriş çıkış yapabileceği bir alan bulunmuyor.
Odaların temizliği çok kötü. Sadece yataklar düzeltiliyor, banyo ve tuvaletler temizlenmiyor, yerler silinmiyor. Ancak bizim defalarca ısrar etmemiz üzerine temizlik yapıldı. Resepsiyona ulaşmak da çok zor, odalarda iletişim açısından büyük eksiklikler var.
Yemekler ise gerçekten çok kötüydü. Özellikle ‘her şey dahil’ konseptini ekstra masraf yapmamak için tercih ettik, ancak verilen paraya göre yemeklerin kalitesi kabul edilemezdi. Neredeyse her akşam dışarıdaki restoranlarda yemek yemek zorunda kaldık. Öğle yemeklerinde ise çocuklarla mecburen domates ve peynir yedik; hatta peynirin bile hiçbir tadı yoktu.
Kısacası, bu oteli kesinlikle tavsiye etmiyorum.”",Google üzerinde bir ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/ChgI0OmIl_qunPTFARoLL2cvMXRzeXh2eWMQAQ,
385,BOD070,The Luvi Hotel,Gümbet,google_travel,5.0,5.0,5.0,,10 günlük tatilimiz boyunca çok iyi ağırlandık. Havuz ve denizi yanyana yeşillikler içinde temiz ve nezih tam bir aile oteli çalışanlar güler yüzlü yönetimde herkesin işini kolaylaştırıcı herşey için tşk.ederiz seneye görüşmek üzere,Tripadvisor üzerinde 3 hafta önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/ChgI0OmIl_qunPTFARoLL2cvMXRzeXh2eWMQAQ,
386,BOD070,The Luvi Hotel,Gümbet,google_travel,5.0,5.0,5.0,,Ailecek geldik. Her şeyden memnun kalarak ayrılıyoruz. Denizi temiz yemekleri güzel. Konumu zaten harika. Çocuklar için uygun bir otel. Animasyondan Berivan hanıma çok teşekkür ederiz. Tatilimiz boyunca bizimle çok güzel ilgilendi. Onun yönlendirdiği turlar sayesinde çok eğlendik. Teşekkürler Luvi hotel.,Google üzerinde bir ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/ChgI0OmIl_qunPTFARoLL2cvMXRzeXh2eWMQAQ,
387,BOD070,The Luvi Hotel,Gümbet,google_travel,1.0,5.0,1.0,,konum olarak iyi biryer normalde biz hemen yandaki royal asarlık beachte sevgilimle bu sene tatil yaptık ve gayet memnunduk 100/100 ama ailecek gideceğimiz için daha sonraki tarihlerde yer bulamadım o yüzden yanında the luvi vardı bu sebebten kaynaklı 6 ay önce burayı tercih ettik. yorumlar berbattı biraz endişe ile gittik ama yorumlarda ne yazıyorsa gerçekten doğruymuş bence yorumlara dikkat etmeniz gerekir. Biz 5 gün 4 gece tatil yaptık ama otelde odalarda her şey kırık kirli pis mutfak pis yemek yerken hep öğürerek tiksinerek yedik çok pişman olduk sadece denizi güzel. Havuz kirli mutfak kirli 5 gündür aynı kahvaltıyı aynı yemeği yedik berbattı. Oda da duş alıyoruz odayı su basıyor ilgilenenlere söyledik yapılmadı öyle duş almaya devam ettik ve hep yapacagız tamir edeceğiz diyip asla yapmadılar. Birinci günden şikayetlerimiz başladı farklı otele gidecektik para iadesi bile sağlanılmadı. Bende 5 10 fazla verip daha güzel bir yerde tatil yapabilirsiniz. Yanında royal asarlık beach var 10/10 daha iyi fiyat farkı çok yok aklınızda bulunsun,Google üzerinde 6 ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/ChgI0OmIl_qunPTFARoLL2cvMXRzeXh2eWMQAQ,
388,BOD070,The Luvi Hotel,Gümbet,google_travel,1.0,5.0,1.0,,"Otelin çalışan bir tane yeri yok konfor desen hiç yok bir tek sahile konumu iyi geriye kalan hicbirseyi iyi değil odalar hiç ve hiç hoşumuza gitmedi
Odalara biri gelmeden bakılıp kontrol edim edilir bir aksilik varmı diye ama müşteri gelip bakıyor söylüyor öyle bir otel",Google üzerinde 2 ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/ChgI0OmIl_qunPTFARoLL2cvMXRzeXh2eWMQAQ,
389,BOD070,The Luvi Hotel,Gümbet,google_travel,1.0,5.0,1.0,,"Telefonla fiyat ve rezervasyon için resepsiyon müdürü Elhan bey ile yaptığım görüşmeden sonra akşama kadar fiyatın geçerli olacağını söyledi,
Akşam aradığımda fiyatı yanlış hesapladığını belirterek 34bin lira artışla ikinci bir fiyat verdi.
Tatil ekibimizdeki diğer katılımcılara mahcup olmamak için aradaki fiyat farkının diğer katılımcılara yansıtılmadan tarafımca karşılanacağını da belirterek bu fiyatı da kabul ettiğimi belirttim ve kapora ödemek istediğimi söyledim. Saatin 18:00 olduğunu ve ödemeyi ertesi gün alacaklarını söyleyerek görüşmeyi sonlandırdık.
Ekipteki katılımcılar bu gelişmeler üzerine uçak biletlerini aldılar.
Akşam kendini işletme müdürü olarak tanıtan Engin Bey arayarak, fiyatın yine yanlış verildiğini söyleyerek 100bin lira daha fiyat artışı yapılması gerektiğini aksi taktirde hizmet veremeyeceklerini belirtti.
İşletme yorumuma cevap kısmında ifadelerimde hata olduğunu iddia edecek olursa tarafıma ulaşan kişilere ispatlayabilirim.
Kesinlikle güvenilir bir işletme olduğunu düşünmüyorum.",Google üzerinde 2 ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/ChgI0OmIl_qunPTFARoLL2cvMXRzeXh2eWMQAQ,
390,BOD070,The Luvi Hotel,Gümbet,google_travel,5.0,5.0,5.0,,"Öncelikle herkese ve özellikle luvı çalışanları ekibine merabalar🙏🏻
Şu an tatıl mekanından yazıyorum ,bahçenin tam ortasında bir agacın altında ,deniz 3 metre ötemde birazdan isıl ısıl masmavi denize girmeye hazırlanıyorum.
Burası hakkında görüşüm mü ....burası inanılmaz çalışan ekibin emeği, yemeklerin lezzeti ,odanın ve çevrenin her gün temiz tutulması , plajın hemen dibinde çimlerde güneşlenmek , odaya giderken rengarenk begonvillerin arasından odama ulaşmak,....
Ha bize çay sevenlere ( alkollerde çok iyiydı) günün her saatinde taze lezzetli kuş kanı bir çay keyfi...Ne bilim"" tatil budur "" dedirtiyor.
Plaja yakınlığı, lezzetli yemekleri, derinleşmeyen dalgasız ve güvenli koyu ile eşsiz bir yer ..
Kesinlikle tavsiye ediyorum ,benim yorumundan sonra kararını netleştirenlerede şimdiden iyi tatiller diliyorum ,güzel anılarla döneceginizden eminim🌷
Sinem hanım sizinle vedalaşamadım ,herşey gönlünce olsun 🙏🏻",Google üzerinde bir ay önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/ChgI0OmIl_qunPTFARoLL2cvMXRzeXh2eWMQAQ,
391,BOD070,The Luvi Hotel,Gümbet,google_travel,1.0,5.0,1.0,,"Odalarda klimalar çok eski , yemekler kaliteli değil, ucuz malzemeler ile yapılıyor , 2 gün için 27 bin ödedik asla parasını hakketmiyor, yataklar eski , park sorunu var , çalışan sayısı yetersiz ve ilgisizler , turistlere barda öncelik veriliyor , peyzajı , manzarası ve denizi güzel .",Google üzerinde 3 hafta önce,,,,,,,,,,https://www.google.com/travel/hotels/entity/ChgI0OmIl_qunPTFARoLL2cvMXRzeXh2eWMQAQ,
392,BOD071,Tropicana Beach Hotel,Gümbet,trip,6.0,10.0,3.0,,"This hotel is a good clean hotel. Every thing as expected apart from the upstairs restaurant which overlooks the bay is permanantly closed due to fire regulaitions This was dissapointing as we were looking forward to having a meal and watching the sunset. It should be removed from the pictures as it is no longer open. On the last day as we checked out we were billed for drinks that we didn't order. It was only four soft drinks so it was't an issue but this is not the point. It could have been a lot more. you are asked for you room number everytime you order something,we did not give our room number as we settled the bill after every meal or drink so someone has gave our room number on their order. There needs to be a system in place with wrist bands fobs that you can top up at reception and use when you order something,like a hotel in marmaris we stayed in last year. Apart from these two issues the hotel is fine and the staff are friendly.",,Telah Menginap Pada Julai 2026,,,,,,,,,https://my.trip.com/hotels/gumbet-hotel-detail-3139968/tropicana-beach/,
393,BOD071,Tropicana Beach Hotel,Gümbet,trip,6.0,10.0,3.0,,"Stayed here with my partner and two children 10 & 14. Hotel I must say very clean. The staff are amazing wholesome welcoming could not fault at all. The room we had was in ground floor was okay for the week there, everything we needed. The pool, has no sallow end that’s a first I’ve seen. No entertainment during the day just music. Pool closed at 6pm to be honest would. Be better if it stayed open until at least 8pm because it was so so warm! Good, pretty decent didn’t have a bad meal. The cider was near £8 a bottle! 2 nights of entertainment some dance thing and other karaoke was ok. Gumbet is definitely more for couples and party people in my opinion. Taxi’s out side to bodrum marina there in 5mins and cheaply enough and is beautiful! Lovely food and a nice evening stroll. Definitely go back to stay in bodrum but possibly not this hotel as it’s just a little out of the way for us.",,Telah Menginap Pada Oktober 2025,,,,,,,,,https://my.trip.com/hotels/gumbet-hotel-detail-3139968/tropicana-beach/,
394,BOD071,Tropicana Beach Hotel,Gümbet,trip,4.0,10.0,2.0,,"We stayed here for week the room was very basic, cleaned every day the maids were lovely, it needs a complete renovation to the rooms and the sewage system needs to be fixed as the smell was disguising, the pool area and bar were nice and up to date, but your not sleeping there, I wouldn’t go back to this hotel for the above reasons. Diane Denholm",,Telah Menginap Pada Ogos 2025,,,,,,,,,https://my.trip.com/hotels/gumbet-hotel-detail-3139968/tropicana-beach/,
395,BOD071,Tropicana Beach Hotel,Gümbet,trip,2.0,10.0,1.0,,"Disgusting hotel room was not cleaned even once whilst we stayed, ripped bed sheets awful smell, food. Air con didn’t work, no lifts had to walk 3 flights of stairs. Drinks were horrible no fizz in the soda drinks. No toilet paper, toilet wasn’t clean either. Had to bribe the staff to give us another room because we weren’t happy with it everything is broken",,Telah Menginap Pada Jun 2025,,,,,,,,,https://my.trip.com/hotels/gumbet-hotel-detail-3139968/tropicana-beach/,
396,BOD071,Tropicana Beach Hotel,Gümbet,trip,10.0,10.0,5.0,,"We absolutely love it here. We continuously use this hotel when we come to Gumbet. We always stay in a studio apartment and each room we have stayed in is a very good size. Beds are comfortable. Rooms are very clean and bins are changed daily. Bedding and towels are changed every 3 days unless you ask for a change before hand which is no issue. There is also a laundry service on site. Drop off your dirty laundry and the staff will have it washed, dried and ironed for you. We use this service when we are staying 2 or more weeks but is also a very handy thing to have especially if you don't want to come home from a relaxing holiday and have to do the washing (we usually come home to rain. So a very handy thing for us) The restaurant serves a good selection of meals i'm such a fussy and picky eater and they always help me out to make sure I get food i enjoy with no hassle at all. Very reasonably priced and good portions of food. The bar is also very well stocked and reasonably priced. Hotel staff whether it be the gardener, cleaners, bar staff, restaurant staff or receptionist are all very welcoming and can't do enough for you. Very friendly, amazing customer service. When coming here the vibe is just so lovely. Very chilled and just an overall enjoyable experience. The beach is just across the road from the hotel so not far to go at all. Sun loungers are given and a staff member is there to take your order. Yunis, and our tropicana family go above and beyond to make sure your holiday is an amazing time and I honestly can say I've never been disappointed.",,Telah Menginap Pada Mei 2025,Keluarga,,,,,,,,https://my.trip.com/hotels/gumbet-hotel-detail-3139968/tropicana-beach/,
397,BOD071,Tropicana Beach Hotel,Gümbet,trip,8.0,10.0,4.0,,"Stayed at Tropicana from 18th-29th October as a solo traveller ( first ever solo trip ). Had problems with the first room as location was at the end of a long pathway and felt very out of the way. Also, unfortunately, I was not getting any hot water for showering. Receptionist & Jet2 member of staff arranged for me to move rooms. 2nd room was up 1 flight of stairs right by reception area with wonderful views overlooking the pool and beach. More importantly I had lovely hot water. Room was a basic standard double room but came with a fridge,kettle & toastie machine. Room was spotless if a little tired looking but comfortable bed. All the staff at hotel were lovely from room attendant to managerial staff. Prices for food and drink were slightly more expensive than local restaurants near beach area but not rip off prices in comparison to prices here in the UK. Overall hotel had a fairly quiet vibe seeing as it was nearing the end of the season and hotel closed for the season on 1st November. Hotel was good value for money with excellent flights from Jet2.",,Telah Menginap Pada November 2024,Pelancong solo,,,,,,,,https://my.trip.com/hotels/gumbet-hotel-detail-3139968/tropicana-beach/,
398,BOD071,Tropicana Beach Hotel,Gümbet,trip,10.0,10.0,5.0,,"Just returned from a stay at the Tropicana, stayed here before quite a few years ago. I love the relaxed vibe about it and the very spacious apartments, though a chest of drawers would be a massive help in the bedroom. Excellent staff and facilities. My only negative, would be the Siesta next door using the hotel, beach and pool. They should have booked the Tropicana in the first place? There's a guy on the beach opposite the hotel, who looks after the sunbeds, but doesn't really monitor it well enough, people in the Jasmin and siesta were using the beds, sometimes he told them no and pointed to their beach area or just ignored them and carried on chatting to his friends or just sat and smoked. It was easy if it was the Jasmin, as they wore blue wristbands, as it was an all inclusive, perhaps the Tropicana and Siesta should have their own coloured wrist bands, just to make it easier? Being by the pool was almost an all inclusive vibe, you definitely got better service there, food and drinks being brought to your beds, but the beds are very close together and big groups of people hung out together laughing, smoking ,which if you want to chill would be impossible, equally the siesta were told they could use the pool, so limited your use of that area. The supermarket had very limited choice, drinks at the bar were expensive and the food ok. We chose to go out every night for food, as there's lots of choice in the main town or along the coastal path. The walk into Gumbet town by road, was very dark in places and the pavement uneven, didn't feel very safe, equally the coastal path was dirty and dark in places too, it just looked tired and lots of litter around. I would recommend a visit to Bitez, very chilled out place, fab places to eat and spotless, no sellers hassling you, equally preferred Bodrum by night, great places to eat and you have the castle and harbour. I would of course come back and appreciate when you choose this time of year to come away, with it being the end of season, you can just tell workers at hotels/restaurants/shops can't wait to finish, so maybe the service isn't as attentive, as at the start and thru the summer months. Cleaners and bar staff at Tropicana always cheerful tho.",,Telah Menginap Pada Oktober 2024,,,,,,,,,https://my.trip.com/hotels/gumbet-hotel-detail-3139968/tropicana-beach/,
399,BOD071,Tropicana Beach Hotel,Gümbet,trip,10.0,10.0,5.0,,"Just returned from a week at Tropicana beach hotel. 2 of us stayed in a studio apartment. We had a lovely time, the hotel is so laid back and relaxing, the rooms are really nice, clean and comfortable. The pool is lovely, and we never had trouble getting a sunbed. The staff are friendly and welcoming, and all work really hard. Breakfast is great, if you've selected bed & breakfast, you just pick from the menu. All the food we had here was really good. Tropicana is away from the main Bar street, which we preferred. We visited Bodrum a couple of times, £5 each way in a taxi. Mistral steakhouse just along the beach is great value and amazing steaks. Overall we enjoyed our break so much, and can see why people return to this hotel again and again.",,Telah Menginap Pada September 2024,Pasangan,,,,,,,,https://my.trip.com/hotels/gumbet-hotel-detail-3139968/tropicana-beach/,
